video_id,title,channel_name,publish_date,duration_seconds,category,tags,country,days_since_publish,views,likes,dislikes,comments,subscribers,avg_daily_views,growth_30d,is_trending,virality_label
OBMWlsCDbkj,Unboxing: Gadgets You Need to Know,TechSpot600,2021-07-09,1023,Science & Technology,"motivation,cooking,tutorial,machinelearning,python",IN,1495,69740,3959,118,756,25351,46.65,-0.3826,0,normal
1BUDWLdogzA,Reaction to AI Tools 2025,GlobalSpot855,2023-02-23,663,Howto & Style,"comedy,motivation,cooking,travel",BR,901,41405,3261,115,370,3137,45.95,0.383,0,normal
7JSRPTThN8r,Beginner's Guide to Study Hacks That Works,LifeHub735,2023-02-19,1827,Music,"tips,review,fitness,beginner,vlog",US,905,111269,2474,307,1083,100,122.95,0.0872,0,popular
KkoJg89OEyY,The Truth About Study Hacks for Beginners,TopReviews947,2021-09-14,232,Travel & Events,"vlog,music,tips,review,tutorial,unboxing,study",US,1428,73904,3327,24,888,17971,51.75,0.1108,0,normal
AoIH7cy5qjv,The Truth About AI Tools in 10 Minutes,DailyJourney225,2024-10-03,3053,Travel & Events,"tips,daily,music,study",GB,313,21991,1261,53,121,100,70.26,-0.2547,0,normal
NKLFrAZTGO8,Review: Budget Travel That Works,LifeWorld64,2024-01-23,287,Music,"tutorial,unboxing,howto,daily,python",IN,567,21248,1502,59,212,6728,37.47,0.318,0,normal
ea6RpFM2ACc,Unboxing: Gadgets in 10 Minutes,TechJourney703,2021-11-05,1542,Gaming,"machinelearning,ai,python,travel,music,tips",DE,1376,58030,4791,259,1238,23141,42.17,0.2312,0,normal
Bow8w3Ndr86,Unboxing: Smartphones Explained,SmartJourney995,2025-02-01,117,Education,"fitness,tips,vlog,howto,investing",KR,192,4413,219,1,20,100,22.98,0.0609,0,normal
P5T6ItPgFF2,How to AI Tools Explained,LearnJourney974,2022-12-16,2844,Travel & Events,"comedy,unboxing,tips",CA,970,39713,1467,39,468,100,40.94,0.2822,0,normal
e7r3hT6jBPV,How to Smartphones Full Tutorial,ProReviews106,2021-11-13,3190,Travel & Events,"fitness,daily,ai,review,motivation,howto",IN,1368,41917,3419,182,0,9833,30.64,-0.5,0,normal
cK9MYlky9gK,The Truth About AI Tools 2025,GlobalVibes142,2024-09-29,296,Music,"travel,music,finance,review,study,ai,investing",AU,317,21492,715,59,49,100,67.8,0.2586,0,normal
ae8iYADsVoy,DIY Gadgets in 10 Minutes,ProReviews325,2021-12-04,2203,Entertainment,"vlog,music,travel,tips,unboxing,investing,fitness",BR,1347,75494,4981,242,564,100,56.05,-0.2346,0,normal
h8zGaBZhB8g,Quick Tips: Study Hacks You Need to Know,TopHub616,2024-09-05,1576,Science & Technology,"vlog,comedy,python,beginner,finance",US,341,28149,2188,24,139,4934,82.55,0.3439,0,normal
uJJEvQdgWCh,Beginner's Guide to Gadgets You Need to Know,TechGuide208,2025-03-01,2850,Howto & Style,"music,travel,howto,beginner,motivation",IN,164,69270,2708,0,929,12333,422.38,-0.014,0,normal
AE86PWtzjxU,Unboxing: Study Hacks That Works,SmartVibes879,2023-01-14,2928,Howto & Style,"tutorial,investing,unboxing,motivation,tips,vlog",CA,941,43190,989,3,510,9254,45.9,0.4082,0,normal
r6enYRYgiZh,The Truth About Weight Loss That Works,TechVibes640,2023-03-06,409,Education,"python,howto,finance,fitness,unboxing,tips",BR,890,50638,1327,154,651,100,56.9,-0.5,0,normal
OR3WzmscuST,Beginner's Guide to AI Tools Full Tutorial,ProBytes96,2023-07-09,2125,Sports,"finance,machinelearning,music,python,comedy",JP,765,49060,3735,79,397,4745,64.13,-0.1422,0,normal
MYn87cERLa9,DIY Smartphones That Works,ProJourney513,2022-04-24,2053,Howto & Style,"vlog,motivation,music,howto,tips,beginner,tutorial",GB,1206,69435,3031,84,626,100,57.57,0.1275,0,normal
8RgzTgYjKxK,How to Budget Travel for Beginners,LifeSpot81,2022-07-31,2593,Entertainment,"vlog,tips,music,finance",JP,1108,49568,903,138,736,12921,44.74,0.0333,0,normal
hVvED8LNi65,DIY Stock Market Full Tutorial,LearnReviews547,2020-10-12,2047,Sports,"fitness,cooking,howto,unboxing,comedy,beginner,tutorial",CA,1765,82831,0,182,1009,14980,46.93,0.5143,0,normal
4pSeUQzGDxW,Review: AI Tools 2025,GlobalReviews732,2022-02-16,127,Music,"tutorial,ai,cooking,comedy,beginner,vlog",JP,1273,172494,8019,460,1809,61955,135.5,-0.2675,0,popular
RJXRIhIlMJd,The Truth About AI Tools for Beginners,LearnReviews919,2024-05-08,106,Entertainment,"music,python,travel,vlog,fitness,unboxing,beginner",KR,461,10876,601,28,144,6933,23.59,-0.5,0,normal
3EHMoQrof8V,Top 10 Gadgets for Beginners,ProLab48,2022-07-22,1358,Education,"beginner,comedy,unboxing,tips,fitness",JP,1117,36583,4296,39,292,3212,32.75,-0.5,0,normal
WLZSy6JHNRc,Top 10 Gadgets You Need to Know,TechBytes532,2020-10-14,2233,News & Politics,"investing,cooking,finance",US,1763,41278,396,126,869,13307,23.41,-0.5,0,normal
tYhE9zvZA8u,Beginner's Guide to Gadgets You Need to Know,EasyHub567,2023-05-02,2466,Howto & Style,"unboxing,cooking,ai,comedy,investing,beginner,study",IN,833,56952,3332,103,186,13464,68.37,-0.1369,0,normal
UZJTJAXX9iz,Quick Tips: Home Workout Explained,GlobalGuide945,2021-10-21,41,People & Blogs,"python,tips,cooking,howto",JP,1391,20353,1420,43,250,1269,14.63,-0.0214,0,normal
3UZ8Z373hiR,The Truth About Stock Market in 10 Minutes,TechReviews824,2024-01-19,3507,Howto & Style,"motivation,beginner,investing,tips,unboxing,machinelearning",AU,571,28472,1735,58,362,11577,49.86,0.4215,0,normal
ZDGZ3CwPQ82,Quick Tips: Gadgets 2025,DailyGuide920,2021-03-31,762,Gaming,"review,music,travel",IN,1595,83976,6143,272,0,100,52.65,-0.0379,0,normal
oL74SzVNSXx,How to Smartphones You Need to Know,TopBytes217,2021-02-15,635,People & Blogs,"travel,finance,cooking,motivation,vlog,study,investing",US,1639,67697,2803,195,728,1310,41.3,-0.2811,0,normal
0WYAaeiXjY0,Reaction to Budget Travel Full Tutorial,ProHub398,2023-07-05,3376,Gaming,"vlog,comedy,motivation,unboxing,daily,machinelearning,ai",FR,769,67671,4272,145,529,1814,88.0,0.1921,0,normal
dhWhmXTzoBr,Top 10 Gadgets for Beginners,QuickReviews44,2023-03-02,2259,Education,"review,beginner,daily,comedy,tips,ai,python",IN,894,39623,3221,118,255,100,44.32,-0.0443,0,normal
sYtpDnPDnkI,Reaction to Smartphones for Beginners,LifeReviews149,2024-10-12,3557,Entertainment,"finance,howto,music,fitness,unboxing,study",DE,304,52062,4113,51,386,21139,171.26,0.286,0,normal
6KgDDwHqKIX,Top 10 Home Workout for Beginners,LifeJourney718,2023-04-21,3579,Entertainment,"study,vlog,tips",GB,844,42555,3184,70,246,7687,50.42,0.1009,0,normal
Tw2YD0GoA0c,The Truth About Budget Travel That Works,LifeWorld291,2022-05-10,3182,Entertainment,"beginner,music,daily",FR,1190,51696,1120,69,303,100,43.44,-0.0595,0,normal
mHmGqDTiRbK,Reaction to Python in 10 Minutes,LifeLab291,2023-06-22,852,Travel & Events,"tutorial,daily,python,howto,cooking",AU,782,15696,588,61,141,2252,20.07,0.368,0,normal
Igi8wVZzHhF,The Truth About Study Hacks in 10 Minutes,TopGuide546,2023-03-12,2883,Sports,"comedy,tutorial,unboxing,tips",AU,884,67923,4200,147,1425,13489,76.84,-0.003,0,normal
WqzxiNVurgN,The Truth About Cooking in 10 Minutes,SmartLab10,2024-11-29,2875,News & Politics,"music,review,comedy,tips",AU,256,12054,893,14,141,1134,47.09,-0.2871,0,normal
gangRzvBjOh,Why Home Workout You Need to Know,QuickReviews697,2020-10-07,1156,Music,"tips,vlog,cooking,beginner",CA,1770,162045,8451,376,1756,100,91.55,-0.0526,0,popular
dEmkE8dzUVl,How to Weight Loss Explained,EasyJourney763,2024-05-19,3453,Travel & Events,"howto,motivation,vlog,finance,study,review,daily",BR,450,60541,5612,95,800,8059,134.54,1.0621,0,normal
JsUyyaY2Cdd,Top 10 Home Workout Full Tutorial,DailyVibes580,2024-07-19,2002,People & Blogs,"review,motivation,finance",US,389,45149,1835,115,588,100,116.06,0.5996,0,normal
l0YZhVpVBTc,Unboxing: Smartphones Full Tutorial,SmartSpot399,2021-05-17,2821,Gaming,"music,tutorial,investing,finance,review",AU,1548,121604,4684,453,1481,13084,78.56,0.068,0,popular
dHRhHDprWiD,Why Budget Travel 2025,GlobalLab862,2022-08-17,3058,Education,"travel,investing,cooking,ai",DE,1091,53797,1663,56,250,100,49.31,-0.1721,0,normal
6hKDdTiDqi0,Reaction to AI Tools That Works,EasyGuide167,2024-02-15,590,People & Blogs,"unboxing,comedy,tutorial,machinelearning,motivation,cooking,daily",BR,544,8668,249,11,45,930,15.93,0.1645,0,normal
NhHyNGr0ru8,Beginner's Guide to Weight Loss Full Tutorial,EasyHub127,2024-09-07,2050,Travel & Events,"tutorial,machinelearning,unboxing,cooking,python,review",FR,339,12754,440,21,14,100,37.62,0.2107,0,normal
0goulyxqAPM,Quick Tips: Cooking You Need to Know,GlobalReviews451,2022-02-12,1306,Sports,"motivation,ai,howto,machinelearning,finance,comedy",AU,1277,43427,2406,71,381,1974,34.01,0.1172,0,normal
T6qD7vIsUEF,DIY Study Hacks in 10 Minutes,LifeBytes704,2024-09-08,3495,Gaming,"review,motivation,ai,music,vlog,beginner",BR,338,61640,5684,78,670,100,182.37,-0.0887,0,normal
sjKgntSUWS6,DIY Cooking 2025,LifeGuide781,2022-10-06,2689,Entertainment,"fitness,motivation,finance",KR,1041,41682,2617,22,722,1184,40.04,0.0749,0,normal
LINO7uXggnU,Reaction to Cooking Explained,GlobalBytes457,2022-05-17,1562,News & Politics,"motivation,finance,tips,beginner,python,fitness",IN,1183,73367,2750,126,1454,4442,62.02,-0.4704,0,normal
sgd9N1qS3sj,Quick Tips: Python That Works,GlobalGuide677,2024-02-06,1339,Howto & Style,"study,ai,travel",FR,553,69260,4529,22,1303,100,125.24,-0.3065,0,normal
3OdN8bjvxh4,Review: Budget Travel in 10 Minutes,LifeWorld559,2022-12-22,3359,Howto & Style,"motivation,investing,study,ai,comedy,travel,cooking",IN,964,140483,8589,262,1688,100,145.73,0.5459,0,popular
WVrxBrpaTM6,Why Study Hacks Explained,GlobalWorld943,2021-01-07,358,Music,"unboxing,comedy,motivation,machinelearning,tutorial,music",GB,1678,292710,19156,803,3098,22821,174.44,-0.2301,0,popular
sCnZhEavZdi,Review: AI Tools Explained,TopHub977,2021-08-01,382,Gaming,"vlog,unboxing,howto,ai",CA,1472,17733,711,61,65,4657,12.05,-0.0916,0,normal
I5HOsfyIEda,Top 10 Budget Travel That Works,GlobalSpot205,2022-03-13,427,Education,"music,ai,howto,study",IN,1248,46989,1227,107,301,13212,37.65,-0.249,0,normal
TK9YvSQND6w,Review: Weight Loss That Works,TopHub301,2022-01-09,429,Music,"travel,investing,music,machinelearning",IN,1311,64049,4720,85,944,1780,48.86,-0.122,0,normal
SrVoEcGGF5r,DIY Home Workout That Works,LifeHub43,2022-04-11,3364,Science & Technology,"finance,travel,machinelearning,review,beginner,tips",GB,1219,54683,1696,142,691,9294,44.86,0.0089,0,normal
sd2GFpxR0sm,Review: Python 2025,QuickWorld378,2024-02-22,1934,Howto & Style,"cooking,investing,music,daily,machinelearning,tutorial",AU,537,68468,4715,142,0,13120,127.5,-0.3719,0,normal
BWg0UJXSwOi,Quick Tips: Gadgets for Beginners,ProWorld338,2022-06-15,2659,Entertainment,"study,fitness,travel,machinelearning,ai,beginner",BR,1154,45779,2971,95,515,3513,39.67,0.1059,0,normal
crqpOVatOZ0,Unboxing: Gadgets 2025,LearnLab478,2022-08-20,181,People & Blogs,"investing,vlog,unboxing,tutorial,howto,tips",KR,1088,51303,3558,118,591,19969,47.15,-0.5,0,normal
9WTHXj5bHNQ,How to Home Workout 2025,QuickVibes107,2020-12-07,870,Sports,"unboxing,study,tutorial,tips",AU,1709,111564,1403,183,1125,48562,65.28,0.1508,0,popular
1Ap0Gh0rbt1,The Truth About Weight Loss for Beginners,LifeLab382,2025-03-24,1577,Howto & Style,"review,tutorial,howto",IN,141,5320,268,10,59,100,37.73,0.2291,0,normal
Rk7GWSkhWq2,How to Home Workout That Works,QuickVibes537,2024-01-20,291,Gaming,"howto,study,daily,finance,beginner,python,fitness",KR,570,42733,4216,61,748,100,74.97,-0.4767,0,normal
UpT6Z2GLL7P,Reaction to Study Hacks for Beginners,DailyAcademy860,2021-02-14,576,Sports,"tutorial,unboxing,study,cooking,music",DE,1640,104068,5564,233,924,41416,63.46,-0.5,0,popular
vInWp1A5LMr,Beginner's Guide to Smartphones Full Tutorial,GlobalWorld765,2024-12-07,1293,Howto & Style,"comedy,fitness,study,unboxing,beginner,machinelearning",US,248,44858,2378,60,905,7699,180.88,-0.0915,0,normal
A0v5bTKRlIl,DIY Gadgets You Need to Know,DailyJourney765,2025-02-25,1576,News & Politics,"unboxing,howto,python,tips,machinelearning,beginner",FR,168,81167,2263,151,467,12132,483.14,-0.5,0,normal
fQ98zYIeE37,Why Study Hacks That Works,TopLab635,2025-05-21,1736,News & Politics,"review,travel,study,beginner,fitness",CA,83,10598,531,28,110,100,127.69,-0.3243,0,normal
RynigfLGSWH,The Truth About Study Hacks for Beginners,GlobalWorld647,2021-01-04,2810,Science & Technology,"vlog,tips,cooking,machinelearning,fitness,python",FR,1681,66017,3042,131,589,1691,39.27,-0.2714,0,normal
BMbSSwUVZAQ,Beginner's Guide to Gadgets You Need to Know,TechHub384,2025-01-02,173,Sports,"unboxing,review,howto,music",CA,222,10333,402,19,36,100,46.55,0.1879,0,normal
I3M9Zs7hsIX,Unboxing: Study Hacks in 10 Minutes,ProBytes489,2021-11-29,3564,Sports,"tips,unboxing,tutorial,vlog,fitness,machinelearning,music",KR,1352,80276,4949,201,983,100,59.38,0.4397,0,normal
VggBthwVCC0,Top 10 Weight Loss That Works,ProJourney42,2024-09-12,910,People & Blogs,"howto,fitness,beginner,cooking",JP,334,30010,1492,91,372,12502,89.85,0.408,0,normal
XOj7h7ug0g4,How to Weight Loss You Need to Know,LifeWorld481,2021-06-17,3231,Gaming,"comedy,cooking,howto,machinelearning,motivation",DE,1517,73295,6195,70,705,21592,48.32,0.3382,0,normal
P7EPyRgzAbC,The Truth About Stock Market 2025,GlobalVibes35,2025-04-14,2672,Travel & Events,"tutorial,beginner,tips,daily,finance,investing",US,120,39076,3200,59,409,12666,325.63,-0.2505,0,normal
584hN7X25kg,Quick Tips: Gadgets That Works,GlobalReviews280,2025-07-23,1136,Education,"study,howto,tips,vlog,motivation,finance,machinelearning",FR,20,4443,132,4,8,1571,222.15,0.1939,0,normal
ZIKViF1ZGsk,Quick Tips: Home Workout Full Tutorial,ProWorld257,2023-09-15,834,Sports,"tips,ai,investing,howto,music",KR,697,40702,2523,64,435,4084,58.4,0.3224,0,normal
XoEwJC8i2ey,Unboxing: AI Tools You Need to Know,QuickJourney76,2023-03-30,543,People & Blogs,"daily,comedy,finance",DE,866,24736,651,55,205,100,28.56,0.2996,0,normal
ZHYOUmOh1Ra,Unboxing: Home Workout 2025,TechHub589,2021-12-12,874,Howto & Style,"investing,travel,tutorial",IN,1339,107686,6618,135,851,38219,80.42,0.344,0,popular
HyGEIMuNgGe,Beginner's Guide to Weight Loss That Works,TechBytes110,2024-10-02,2018,Science & Technology,"tutorial,motivation,cooking",BR,314,15873,753,39,179,100,50.55,-0.2486,0,normal
QKkgljMuCOZ,Unboxing: Smartphones Explained,TopWorld347,2024-09-27,1038,People & Blogs,"fitness,study,vlog,cooking",US,319,14826,486,10,56,100,46.48,-0.1267,0,normal
YtZqSMPpP5c,Unboxing: Gadgets 2025,TechVibes12,2022-11-21,2437,Science & Technology,"ai,machinelearning,comedy",IN,995,11782,362,0,235,100,11.84,-0.5,0,normal
NeVCQ9ucabP,How to Python 2025,EasyHub776,2020-10-18,3070,Travel & Events,"howto,vlog,study",IN,1759,21112,654,28,281,100,12.0,-0.3097,0,normal
SnOgi5YllbQ,How to Budget Travel for Beginners,GlobalVibes545,2023-05-16,918,Entertainment,"study,finance,review,howto,comedy",KR,819,28207,1794,50,41,4696,34.44,0.4226,0,normal
4W017x6ygsi,Beginner's Guide to Stock Market That Works,LearnAcademy179,2021-09-04,2926,Sports,"beginner,fitness,music,cooking,ai,comedy,daily",AU,1438,119554,8858,319,819,7568,83.14,-0.1117,0,popular
bqmqODsf7ID,Reaction to AI Tools for Beginners,QuickLab509,2024-03-25,3010,News & Politics,"investing,review,daily,fitness,python",FR,505,77129,4423,0,1012,21368,152.73,-0.2169,0,normal
yjvvMo8FYM2,How to AI Tools in 10 Minutes,SmartHub350,2022-12-27,1639,Howto & Style,"cooking,finance,fitness",FR,959,55289,1573,147,251,23565,57.65,-0.2887,0,normal
iV3YTAyeETK,Quick Tips: Cooking for Beginners,SmartAcademy371,2024-02-15,1422,Sports,"comedy,cooking,howto",CA,544,44010,2284,95,292,870,80.9,-0.0667,0,normal
33KM9cTwBzB,DIY Budget Travel That Works,LearnHub752,2025-03-24,781,Travel & Events,"howto,tips,python,beginner,daily,vlog,music",BR,141,23304,1245,59,96,100,165.28,0.2589,0,normal
NHiKHNZxjW6,Beginner's Guide to Budget Travel 2025,EasyJourney993,2022-03-25,2935,Howto & Style,"finance,music,fitness",DE,1236,25358,1176,47,417,100,20.52,0.5462,0,normal
iEIBnyyuYyc,DIY Study Hacks You Need to Know,TechAcademy46,2021-02-19,559,Sports,"unboxing,travel,python",KR,1635,24033,1439,48,133,5717,14.7,0.1458,0,normal
AZnHweLnRIa,Why Study Hacks Explained,GlobalWorld151,2023-10-13,2228,Music,"finance,travel,investing,cooking,unboxing,ai,motivation",JP,669,43709,2299,12,261,9168,65.33,0.7291,0,normal
4wgs2x8FS4E,The Truth About AI Tools 2025,LifeBytes513,2022-04-09,1905,Sports,"tutorial,fitness,finance",AU,1221,132831,7958,290,1439,2602,108.79,0.1316,0,popular
dhz8Y0HYQ1M,DIY Weight Loss Explained,TechHub146,2024-05-23,3382,Science & Technology,"finance,investing,vlog,study",BR,446,55712,3729,0,263,100,124.91,-0.4063,0,normal
MkZnqFzG17Q,DIY Smartphones for Beginners,SmartJourney409,2023-09-20,2820,Entertainment,"review,python,machinelearning,howto",JP,692,131320,5631,374,476,30958,189.77,0.0406,0,popular
HBOd5WbuXyX,Beginner's Guide to Smartphones Full Tutorial,EasyBytes420,2021-07-30,2257,Travel & Events,"python,machinelearning,daily",BR,1474,88813,4948,204,1821,7745,60.25,-0.1213,0,normal
xlvSPRdTvLa,Unboxing: Cooking Full Tutorial,LifeBytes1,2021-04-02,1200,People & Blogs,"tips,fitness,howto,cooking",BR,1593,63831,1535,85,393,5177,40.07,-0.0342,0,normal
oI5ONfFcDAU,Reaction to Weight Loss for Beginners,EasyVibes419,2022-07-03,3578,Travel & Events,"review,tutorial,python,vlog,investing",BR,1136,82554,6964,0,865,2907,72.67,-0.03,0,normal
Wlrkt1Oj2Uo,Unboxing: Weight Loss in 10 Minutes,TechSpot678,2024-01-05,2204,Music,"travel,review,investing,howto,beginner",FR,585,38846,2747,89,342,100,66.4,-0.2562,0,normal
Chgup2LuuC0,The Truth About Python You Need to Know,LifeSpot577,2022-03-17,3343,News & Politics,"music,travel,comedy",DE,1244,26546,1422,45,154,8479,21.34,0.3669,0,normal
axQVQeVtWBp,Beginner's Guide to Stock Market You Need to Know,SmartHub971,2024-07-09,2478,People & Blogs,"fitness,travel,music,daily,study,comedy",DE,399,43706,2390,108,11,100,109.54,0.3157,0,normal
kCh3EB9ICgS,Beginner's Guide to Smartphones in 10 Minutes,DailyBytes890,2022-08-27,1193,Howto & Style,"finance,travel,vlog,python",JP,1081,10533,951,21,151,100,9.74,0.0178,0,normal
8XE4RtUsmN6,Quick Tips: Python 2025,TechVibes124,2024-10-10,878,Howto & Style,"howto,travel,daily",IN,306,20068,1203,51,280,100,65.58,-0.5,0,normal
eofJfr5Ya6P,Beginner's Guide to Gadgets You Need to Know,TopReviews715,2023-09-17,540,News & Politics,"comedy,vlog,python",FR,695,24125,1329,93,336,7371,34.71,0.0724,0,normal
BJTfsUkiH8G,Review: Weight Loss in 10 Minutes,LearnVibes765,2023-03-31,3595,People & Blogs,"daily,howto,tips",CA,865,57591,3470,70,472,14099,66.58,-0.0823,0,normal
jPXRLt9h9RD,Quick Tips: Gadgets in 10 Minutes,QuickLab830,2022-12-29,1394,Howto & Style,"fitness,tutorial,music,study",FR,957,29523,1033,69,306,100,30.85,-0.317,0,normal
Hly2aNulpGo,How to Home Workout Full Tutorial,LifeGuide863,2024-10-13,3349,Travel & Events,"motivation,tutorial,comedy,daily",FR,303,18083,1116,47,8,2144,59.68,-0.1674,0,normal
wkIeRm8ohD6,The Truth About Study Hacks That Works,SmartAcademy362,2022-08-03,1125,Sports,"travel,tutorial,howto,beginner,finance,fitness",BR,1105,107900,3663,355,549,100,97.65,0.2921,0,popular
j84uHmiHX1t,Reaction to Weight Loss You Need to Know,LifeJourney940,2022-08-24,677,People & Blogs,"investing,comedy,review",GB,1084,32289,1806,90,258,1537,29.79,-0.1831,0,normal
FmEflryJYx8,Reaction to Stock Market Explained,QuickVibes696,2023-12-03,3436,Science & Technology,"python,vlog,howto,study",GB,618,68669,2231,131,614,19173,111.11,-0.2193,0,normal
j5eZffTYIKI,Why Smartphones You Need to Know,EasyGuide889,2022-03-28,2983,Education,"comedy,ai,beginner,review,vlog",GB,1233,30424,853,40,439,6726,24.67,-0.2681,0,normal
RAdgKDKjjip,How to Cooking That Works,QuickHub784,2022-07-11,777,Music,"finance,ai,study,unboxing",DE,1128,75823,4837,0,480,100,67.22,-0.392,0,normal
j9GLebZfe9h,Quick Tips: Home Workout Explained,GlobalHub841,2025-03-21,867,News & Politics,"fitness,vlog,study",FR,144,21796,1463,51,184,100,151.36,0.1065,0,normal
c2mFHG37ejj,Beginner's Guide to Cooking You Need to Know,TopHub667,2023-06-05,3594,Gaming,"finance,machinelearning,python,investing,daily",GB,799,27404,1581,50,498,1735,34.3,0.0121,0,normal
SuV2F50yggb,Beginner's Guide to Home Workout Full Tutorial,TechBytes54,2024-07-15,2808,People & Blogs,"comedy,python,unboxing,study,ai,tips",BR,393,9474,320,7,83,1831,24.11,0.4149,0,normal
HudDjvIoM5r,DIY Cooking Explained,ProAcademy640,2025-02-25,3171,News & Politics,"investing,comedy,vlog,howto,tips",IN,168,13855,373,30,117,1923,82.47,-0.3145,0,normal
hV9cegHhfUA,How to Cooking 2025,TechWorld346,2021-02-23,2587,Gaming,"unboxing,fitness,motivation,investing,travel",JP,1631,281771,37,924,3709,56836,172.76,0.6722,0,popular
f3hyvc8IAhA,DIY Gadgets You Need to Know,EasyHub465,2021-08-26,3564,Howto & Style,"ai,beginner,vlog,study,travel,comedy,motivation",KR,1447,58308,1556,91,487,100,40.3,0.3442,0,normal
c5UTIdDkd9Y,The Truth About Python in 10 Minutes,LearnWorld130,2021-07-30,2100,Entertainment,"travel,tips,comedy,investing,finance",US,1474,18297,479,21,36,9718,12.41,-0.4326,0,normal
0WZn6H3Jgzq,Why Weight Loss Full Tutorial,EasySpot183,2020-09-10,1436,News & Politics,"motivation,music,cooking,fitness",CA,1797,87432,4578,115,1389,5025,48.65,-0.1883,0,normal
53GRx8ffiYe,The Truth About Python You Need to Know,LifeBytes299,2023-07-26,1099,People & Blogs,"machinelearning,comedy,daily,travel,fitness,tutorial",CA,748,23150,1056,0,397,7939,30.95,-0.3323,0,normal
0oLwWCCSSkL,How to Smartphones You Need to Know,LifeLab295,2021-11-15,1917,Sports,"cooking,investing,motivation,comedy,daily,machinelearning",JP,1366,80712,5546,176,1312,14393,59.09,0.6435,0,normal
KUSyekoZy3u,Beginner's Guide to Smartphones Full Tutorial,EasyLab101,2020-12-17,1820,Science & Technology,"machinelearning,cooking,comedy",US,1699,71709,5895,234,405,8840,42.21,0.1641,0,normal
rdCQZyH54TE,Reaction to Weight Loss for Beginners,DailyLab854,2022-10-03,691,Entertainment,"motivation,investing,music,review,vlog,tips",JP,1044,67514,5150,143,718,4370,64.67,-0.0112,0,normal
HWOebZPPvYZ,Why Stock Market for Beginners,TechWorld474,2024-04-27,1547,Science & Technology,"python,fitness,comedy,travel,beginner,review",IN,472,37268,2085,85,314,100,78.96,-0.5,0,normal
TPNk2skzKpl,How to Smartphones That Works,LifeHub252,2020-12-10,1150,Entertainment,"motivation,comedy,music,python,finance",KR,1706,97948,3939,351,371,100,57.41,-0.4185,0,normal
ph3Ol11VvAM,Quick Tips: Stock Market in 10 Minutes,LifeLab201,2022-05-04,1840,People & Blogs,"vlog,python,ai,machinelearning,review,daily,music",AU,1196,65361,3224,160,484,3967,54.65,-0.0623,0,normal
2JrlVFyUhGA,Reaction to Python Full Tutorial,EasyGuide882,2022-05-02,2841,Howto & Style,"review,finance,daily,machinelearning,python,study",CA,1198,24106,1928,47,68,3028,20.12,-0.2524,0,normal
5fZTvvWGvgS,Unboxing: Home Workout 2025,ProLab830,2024-07-14,2941,Entertainment,"machinelearning,review,music",CA,394,27220,1383,77,187,100,69.09,0.2518,0,normal
SeJ4vAb5fSK,Quick Tips: Cooking in 10 Minutes,LearnReviews509,2021-05-26,1495,Howto & Style,"study,python,tips",US,1539,64833,6114,165,299,8098,42.13,-0.2999,0,normal
hFQaOPAdAUh,Unboxing: AI Tools in 10 Minutes,LearnAcademy865,2024-11-16,2221,People & Blogs,"music,unboxing,investing",FR,269,73310,5492,105,621,18164,272.53,0.2278,0,normal
RLgTM9DQ59r,The Truth About Home Workout in 10 Minutes,TopJourney639,2020-08-25,1479,Howto & Style,"motivation,study,finance,comedy,investing,cooking,howto",KR,1813,90969,4740,60,636,14914,50.18,-0.5,0,normal
ON3dNSOGsyQ,Reaction to Budget Travel Explained,EasyAcademy9,2021-12-20,3417,Gaming,"comedy,tips,cooking,daily,vlog,finance,travel",KR,1331,62512,4512,101,269,100,46.97,-0.2117,0,normal
AFzVtCGEwrS,Top 10 Home Workout You Need to Know,DailyGuide291,2024-04-08,1901,Travel & Events,"daily,fitness,investing,unboxing,ai",FR,491,20641,1708,95,230,3040,42.04,0.3508,0,normal
lNuszbC3wQv,Quick Tips: Budget Travel You Need to Know,TechAcademy470,2021-11-22,2893,Gaming,"vlog,investing,motivation,machinelearning",FR,1359,47776,1288,40,410,1902,35.16,-0.4638,0,normal
xcmxatZlPMp,Why Budget Travel for Beginners,DailyGuide516,2024-05-19,2441,Gaming,"howto,tutorial,ai,investing",BR,450,90049,5794,99,490,100,200.11,0.3578,0,normal
2Xh2WgQ5Y9s,Unboxing: Python for Beginners,TopReviews823,2024-11-26,2713,Entertainment,"howto,review,tips,daily,ai",DE,259,55304,1436,186,765,21191,213.53,-0.3117,0,normal
xxkbQY5Kl38,The Truth About Home Workout in 10 Minutes,DailyAcademy71,2020-11-13,755,Howto & Style,"ai,cooking,tips,review,vlog,machinelearning,music",AU,1733,73804,3567,0,989,2735,42.59,-0.5,0,normal
RPxkkqUQyjB,Reaction to AI Tools That Works,ProLab460,2022-08-01,1736,News & Politics,"tips,python,daily,cooking,vlog",GB,1107,53029,3516,139,1208,9918,47.9,0.6888,0,normal
KhrKBmvohXX,Reaction to Study Hacks 2025,LearnVibes555,2021-03-13,714,Education,"vlog,unboxing,machinelearning,review,howto,travel",KR,1613,74084,3940,81,0,11318,45.93,0.6966,0,normal
xg3EYUzpmh0,Quick Tips: Gadgets That Works,SmartAcademy111,2025-06-07,3131,News & Politics,"motivation,review,daily",BR,66,7480,395,12,78,100,113.33,-0.5,0,normal
